location,sub_location,site,year,cyphastrea_ocellina,fungia_scutaria,leptastrea_bottae,leptastrea_purpurea,leptoseris_incrustans,montipora_capitata,montipora_flabellata,montipora_patula,montipora_studeri,pavona_duerdeni,pavona_maldivensis,pavona_varians,pocillopora_damicornis,pocillopora_eydouxi,pocillopora_ligulata,pocillopora_meandrina,porites_brighami,Porites_cf_bernardi,porites_compressa,porites_lobata,porites_lutea,porites_monticulosa,porites_rus,psammocora_nierstraszi,psammocora_stellata,psammocora_verrilli,unknown_coral
Main_Hawaiian_Islands,Hawaii,Kaapuna_10,1999,0,0,0,0.038,0,1.153,0,0.433,0,0,0,0,0,0,0,2.49,0,0,0.025,5.694,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Hawaii,Kaapuna_10,2001,0,0,0,0,0,2.771111111,0,0.487777778,0,0,0,0,0,0,0,2.31,0,0,0.073333333,6.488888889,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Hawaii,Kaapuna_10,2002,0,0,0,0,0,3.282,0,0.2,0,0,0,0,0,0,0,4.893,0,0,0.4,6.227,0.24,0,0,0,0,0,0
Main_Hawaiian_Islands,Hawaii,Kaapuna_10,2012,0,0,0,0,0,3.138,0,0.229,0,0,0,0.04,0,0,0,3.248,0,0,0.579,9.147,0.433,0,0,0,0,0,0
Main_Hawaiian_Islands,Hawaii,Kaapuna_4,1999,0,0,0,0,0,0.212,0.078,0,0,0,0,0.05,0,0,0,4.653,0,0,0,2.717,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Hawaii,Kaapuna_4,2001,0,0,0,0.107,0,0.446,0,0.093,0,0,0,0,0,0,0,6.793,0,0,0,3.241,0,0,0,0,0,0,0.014
Main_Hawaiian_Islands,Hawaii,Kaapuna_4,2012,0,0,0,0.2,0,1.162,0,0.464,0,0,0,0.08,0,0,0,7.852,0,0,0,5.894,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Hawaii,Kawaihae_10,2001,0,0.14,0,0,0,0.029,0,0.24,0,0,0,0.345,0,0,0,0.069,0,0,25.148,6.059,0,0,0,0,0,0,0.076
Main_Hawaiian_Islands,Hawaii,Kawaihae_10,2002,0,0,0,0,0,0.04,0,0.134,0,0,0,0,0,0,0,0.267,0,0,26.481,5.533,0.013,0,0,0,0,0,0
Main_Hawaiian_Islands,Hawaii,Kawaihae_10,2012,0,0,0,0,0,0.098,0,0.224,0,0,0,0.466,0.033,0,0,0,0,0,5.846,3.356,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Hawaii,Kawaihae_3,2001,0,0,0,0,0,0,0,0.195,0,1.38,0,1.964,0,0,0,0.404,0,0,9.155,7.593,0.053,0,0.013,0,0,0,0.411
Main_Hawaiian_Islands,Hawaii,Kawaihae_3,2002,0,0,0,0.04,0,0,0,0.187,0,0.706,0,0.44,0,0,0,0.467,0,0,7.481,10.055,0.253,0,0,0,0,0,0
Main_Hawaiian_Islands,Hawaii,Kawaihae_3,2012,0,0,0,0,0,0,0,0,0,0.916,0,0.477,0,0,0,1.372,0,0,0.857,8.047,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Hawaii,Laaloa_10,2000,0,0,0,0,0,0.262,0,0.595,0,0,0,0,0,0,0,2.093,0,0,1.737,35.47,0.043,0,0,0,0,0,0
Main_Hawaiian_Islands,Hawaii,Laaloa_10,2002,0,0,0,0.075,0,2.304,0,0.226,0,0,0,0.027,0,0,0,2.8,0,0,0.961,31.713,0.466,0,0,0,0,0,0.025
Main_Hawaiian_Islands,Hawaii,Laaloa_10,2010,0,0,0,0,0,2.642,0,0.369,0,0,0,0.206,0,0,0,2.337,0,0,2.786,46.384,0.506,0,0,0,0,0,0
Main_Hawaiian_Islands,Hawaii,Laaloa_10,2012,0,0,0,0,0,3.418,0,0.254,0,0,0,0.128,0,0,0,1.401,0,0,3.554,50.626,1.473,0,0,0,0,0,0
Main_Hawaiian_Islands,Hawaii,Laaloa_3,2000,0,0,0,0.298,0,0.124,0,0.648,0.213,0.107,0,0.054,0,0,0,12.448,0,0,0,17.476,0.013,0,0,0,0,0,0.23
Main_Hawaiian_Islands,Hawaii,Laaloa_3,2002,0,0,0,0,0,0.117,0,0.18,0,0,0,0.213,0,0,0,10.798,0,0,0,15.798,0.013,0,0,0,0,0,0
Main_Hawaiian_Islands,Hawaii,Laaloa_3,2010,0,0,0,0.16,0,0.35,0,0.657,0,0,0,0,0,0,0,12.326,0,0,0,29.756,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Hawaii,Laaloa_3,2012,0,0,0,0.04,0,0.536,0,0.175,0,0,0,0.21,0,0,0,8.839,0,0,0.04,40.847,0.073,0,0,0,0,0,0
Main_Hawaiian_Islands,Hawaii,Laupahoehoe_10,2000,0,0,0,0,0,0,0.98,2.121,0,0,0,0,0,0,0,0.432,0,0,0,6.249,0.32,0,0,0,0,0,0
Main_Hawaiian_Islands,Hawaii,Laupahoehoe_10,2002,0,0,0,0,0,0.413,0.147,1.866,0,0,0,0,0,0,0,0.773,0,0,0,4,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Hawaii,Laupahoehoe_10,2012,0,0,0,0,0,0.889,3.749,3.539,0,0,0,0,0,0,0,1.958,0,0,0,4.174,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Hawaii,Laupahoehoe_3,2000,0,0,0,0,0,0.116,0.243,1.394,0,0,0,0.398,0,0,0,2.853,0,0,0.094,6.466,0.038,0,0,0,0,0,0
Main_Hawaiian_Islands,Hawaii,Laupahoehoe_3,2002,0,0,0,0,0,0.266,0.08,0.92,0,0,0,0.573,0,0.013,0,3.175,0,0,0.426,5.666,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Hawaii,Laupahoehoe_3,2012,0,0,0,0,0,0.738,4.274,2.858,0,0,0,3.636,0,0,0,8.441,0,0,0,6.064,0.464,0,0,0,0,0,0
Main_Hawaiian_Islands,Hawaii,Leleiwi_10,2000,0,0,0,0,0,0.574,0.274,1.337,0,0,0,0.396,0,0,0,0.536,0,0,8.573,18.355,1.014,0,0,0,0,0,0
Main_Hawaiian_Islands,Hawaii,Leleiwi_10,2002,0,0,0,0,0,0.68,0.36,0.507,0,0,0,0.227,0,0.04,0,1.027,0,0,3.774,17.906,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Hawaii,Leleiwi_10,2012,0,0,0,0,0,0.813,0.379,2.233,0,0,0,1.367,0,0,0,0.733,0,0,7.074,9.399,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Hawaii,Leleiwi_3,2000,0,0,0,0,0,0.05,1.642,0.824,0,0.062,0,0.081,0,0,0,2.332,0,0,0,6.998,0.12,0,0,0,0,0,0
Main_Hawaiian_Islands,Hawaii,Leleiwi_3,2002,0,0,0,0,0,0.32,1.76,0.934,0,0,0,0,0,0,0,2.412,0,0,0,6.214,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Hawaii,Leleiwi_3,2012,0.033,0,0,0.123,0,0.883,5.001,2.363,0,0,0,0.299,0,0,0,8.369,0,0,0,9.257,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Hawaii,Nenue_Point_10,1999,0,0,0,0,0,0.149,0.141,0.225,0,0,0,0,0,0,0,1.307,0,0,0.634,13.246,0.047,0,0,0,0,0,0
Main_Hawaiian_Islands,Hawaii,Nenue_Point_10,2000,0,0,0,0,0,0.453,0,0.334,0,0,0,0,0,0,0,1.146,0,0,2.28,13.52,1.4,0,0,0,0,0,0
Main_Hawaiian_Islands,Hawaii,Nenue_Point_10,2002,0,0,0,0,0,0.82,0,0.174,0,0,0,0,0,0,0,2.253,0,0,1.603,14.797,1.128,0,0,0,0,0,0
Main_Hawaiian_Islands,Hawaii,Nenue_Point_10,2010,0,0,0,0,0,3.041,0,0.284,0,0,0,0.04,0,0,0,1.985,0,0,3.686,21.112,0.253,0,0,0,0,0,0
Main_Hawaiian_Islands,Hawaii,Nenue_Point_10,2012,0,0,0,0,0,2.719,0,0.109,0,0,0,0.1,0,0,0,1.815,0,0,4.025,20.653,2.386,0,0,0,0,0,0
Main_Hawaiian_Islands,Hawaii,Nenue_Point_5,1999,0,0,0,0,0,0.014,0.031,0.382,0,0,0,0,0,0,0,1.758,0.014,0,0,5.357,0,0,0,0,0,0,0.085
Main_Hawaiian_Islands,Hawaii,Nenue_Point_5,2000,0,0,0,0.118888889,0,0.547777778,0,1.022222222,0,0,0,0.044444444,0,0,0,1.912222222,0,0,0.058888889,6.577777778,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Hawaii,Nenue_Point_5,2002,0,0,0,0.48,0,0.733,0,0.879,0,0,0,0,0,0,0,1.626,0,0,0,8.412,0,0,0,0,0,0,0.013
Main_Hawaiian_Islands,Hawaii,Nenue_Point_5,2010,0,0,0,0.089,0,4.143,0,1.779,0.229,0,0,0,0,0,0,2.451,0,0,0.031,12.892,0.036,0,0,0,0,0,0
Main_Hawaiian_Islands,Hawaii,Nenue_Point_5,2012,0,0,0,0,0,3.9,0,0.535,0,0,0,0,0,0,0,2.27,0,0,0,19.225,0.067,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Hanalei_3,1999,0,0,0,0,0,0.09,7.975,5.761,0,0.009,0,0.102,0.075,0,0,0.663,0,0,0.494,0.977,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Hanalei_3,2000,0,0,0,0,0,0.04,16.104,6.159,0,0,0,0,0.013,0,0,1.04,0,0,0.639,1.582,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Hanalei_3,2002,0,0,0,0,0,0.24,10.36,3.013,0,0.053,0,0.013,0,0,0,0.961,0,0,0.64,1.719,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Hanalei_3,2003,0,0,0,0,0,0.08,9.46,3.356,0,0.069,0.04,0.667,0,0,0.053,0.749,0,0,0.624,1.798,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Hanalei_3,2004,0.024,0,0,0,0,0.107,2.778,1.611,0,0.098,0.024,0.091,0,0,0,0.62,0,0.024,0.388,1.1,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Hanalei_3,2005,0,0,0,0,0,0.06,2.179,1.512,0,0,0,0.04,0,0,0.073,0.487,0,0,0.165,0.958,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Hanalei_3,2007,0,0,0,0,0,0,2.057,1.912,0,0.04,0,0.099,0,0,0,0.782,0,0,0.31,0.726,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Hanalei_3,2008,0,0.019,0,0,0,0,1.849,1.4,0,0.074,0,0.062,0,0.017,0,1.153,0,0,0.307,0.996,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Hanalei_3,2009,0,0,0,0,0,0.274,1.693,2.894,0,0.061,0,0.066,0.04,0,0,1.447,0,0,0.315,0.947,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Hanalei_3,2012,0,0,0,0,0,0,3.568,1.244,0,0,0,0,0,0,0,0.927,0,0,0.447,0.975,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Hanalei_8,1999,0,0,0,0,0,2.363,0.091,22.032,0,0,0,0.025,0,0,0,0.533,0,0,0.778,2.264,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Hanalei_8,2000,0,0.028888889,0,0,0,1.563333333,0.31,24.03222222,0,0,0,0.074444444,0,0,0,0.796666667,0,0,1.036666667,2.496666667,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Hanalei_8,2002,0,0,0,0,0,2.76,0.107,19.492,0,0,0,0.066,0,0.427,0,0.374,0,0,0.667,2.105,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Hanalei_8,2003,0,0,0,0,0,3.567,0.305,25.703,0.027,0.098,0,1.687,0,0.086,0,0.654,0,0,0.99,3.303,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Hanalei_8,2004,0,0,0,0,0,2.643,0.15,22.727,0,0.035,0,0.263,0,0,0,0.371,0,0,0.508,1.812,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Hanalei_8,2005,0,0,0,0,0,2.564,0.16,22.162,0,0.145,0,0.372,0,0,0,0.93,0,0,0.445,2.522,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Hanalei_8,2007,0,0,0,0,0,5.982,0.355,16.857,0,0.021,0,0.374,0,0,0,0.167,0,0,0.186,2.064,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Hanalei_8,2008,0,0,0,0,0,5.169,0.52,16.13,0,0.019,0,0.136,0,0,0,0.457,0,0,0.119,1.916,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Hanalei_8,2009,0,0.1,0,0,0,5.681,0.088,18.02,0,0.041,0,0.58,0,0,0,0.299,0,0,0.53,1.687,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Hanalei_8,2012,0,0,0,0,0,4.673,0.276,16.28,0,0.064,0,0.503,0,0,0,0.533,0,0,0.165,2.565,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Hoai_Bay_10,1999,0,0,0,0,0,0,0,0.013,0,0,0,0,0,0.267,0,2.422,0,0,0.053,0.468,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Hoai_Bay_10,2001,0,0,0,0.027,0,0.149,0.093,0.497,0,0,0,0.053,0,0,0,4.741,0.013,0,0.013,0.649,0,0,0,0,0,0,0.068
Main_Hawaiian_Islands,Kauai,Hoai_Bay_10,2002,0,0,0,0,0,0.067,0.027,0.438,0,0,0,0,0,0.187,0,3.814,0,0,0,1.12,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Hoai_Bay_10,2012,0,0,0,0.064,0,0.066,0,0.362,0,0,0,0.031,0,0.185,0,3.087,0,0,0.098,3.488,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Hoai_Bay_3,1999,0,0,0,0,0,0,0.073,0,0,0,0,0,0,0,0,0.152,0,0,2.576,7.974,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Hoai_Bay_3,2001,0,0,0,0,0,0.027,0,0.132,0,0,0,0.067,0,0,0,0.143,0,0,3.81,6.555,0,0,0,0,0,0,0.053
Main_Hawaiian_Islands,Kauai,Hoai_Bay_3,2002,0,0,0,0,0,0,0.026,0.107,0,0.027,0,0,0,0,0,0.2,0,0,4.093,6.987,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Hoai_Bay_3,2012,0,0,0,0,0,0,0.1,0.2,0,0.234,0,0.233,0,0,0,0.2,0,0,9.666,8.467,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Limahuli_1,1999,0,0,0,0,0,0.017,2.204,0.798,0,0,0,0,0,0,0,0.052,0.717,0,0.008,11.096,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Limahuli_1,2000,0,0,0,0,0,0,1.961,0.933,0,0,0,0,0,0,0,0.496,1.052,0,0.33,9.744,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Limahuli_1,2002,0,0,0,0,0,0.08,3.24,0.106,0,0,0,0,0,0,0,0.88,1.386,0,0.227,16.841,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Limahuli_1,2004,0,0,0,0,0,0.029,1.87,0.311,0,0.011,0,0,0,0,0,0.091,0.053,0,0,14.818,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Limahuli_1,2012,0,0,0,0,0,0,2.957,0.142,0,0,0,0,0,0,0,0.036,0.363,0,0,3.771,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Limahuli_10,1999,0,0,0,0,0,0.07,1.834,14.55,0,0,0,0.015,0,0,0,0.602,0.011,0,0.083,2.354,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Limahuli_10,2000,0,0,0,0,0,0.497,1.007,16.682,0,0.034,0,0.186,0,0.227,0,0.573,0,0,0.024,0.131,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Limahuli_10,2002,0,0,0,0.2,0,0.067,0.761,22.173,0.213,0.052,0,0.013,0,0.6,0,0.654,0,0,0,0.319,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Limahuli_10,2004,0,0,0,0,0,0.169,0.446,20.567,0,0.024,0,0.286,0,0,0,0.873,0,0.046,0,0.3,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Limahuli_10,2008,0,0,0,0,0,0.605,1.448,25.005,0,0.055,0,0.208,0,0,0,0.648,0,0,0,0.287,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Limahuli_10,2009,0.033,0,0,0,0,0.601,1.295,21.028,0.033,0,0,0.244,0,0,0,0.454,0,0,0.044,0.258,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Limahuli_10,2012,0.033,0,0,0,0,0.067,0.5,16.728,0,0,0,0.133,0,0,0,1.788,0,0,0,0.3,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Milolii_10,1999,0,0,0,0,0,0.093,0.04,6.846,0,2.313,0,0.812,0,0,0,0.394,0,0,0.241,3.312,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Milolii_10,2000,0,0,0,0.026666667,0,0.026666667,0.448888889,7.918888889,0.014444444,1.341111111,0,0.618888889,0,0,0,0.603333333,0.096666667,0,0.218888889,1.891111111,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Milolii_10,2002,0,0,0,0,0,0.04,0.04,8.747,0,2.602,0,1.548,0,0,0,0.813,0,0,0.12,2.493,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Milolii_10,2012,0,0,0,0,0,0.033,0.185,7.073,0,1.252,0,2.998,0,0,0,0.761,0,0.097,0.2,2.806,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Milolii_3,1999,0,0,0,0,0,0.135,0,0.272,0,1.478,0,0.192,0,0,0,0.349,0,0,0.073,1.193,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Milolii_3,2000,0,0,0,0,0,0.325555556,0,0.753333333,0.014444444,1.721111111,0,0.313333333,0,0,0,0.236666667,0.014444444,0,0.328888889,1.948888889,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Milolii_3,2002,0,0,0,0,0,0,0,0.567777778,0,1.634444444,0,0.09,0,0,0,0.044444444,0,0,0,1.797777778,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Milolii_3,2012,0,0,0,0,0,0.31,0,0.497,0,0.866,0,1.405,0,0,0,0.296,0,0.031,0,1.832,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Nualolo_Kai_10,1999,0,0,0,0,0,0,0,9.298,0,0.419,0,0.326,0,0.465,0,0.891,0,0,0.479,8.804,0,0,0,0,0,0,0.014
Main_Hawaiian_Islands,Kauai,Nualolo_Kai_10,2000,0,0,0,0,0,0.353,0.066,11.596,0,0.495,0,0.013,0,0.302,0,1.571,0,0,0.81,8.9,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Nualolo_Kai_10,2002,0,0.013,0,0.04,0,0.186,0.013,13.014,0,0.48,0,0.252,0,0,0,0.92,0,0,0.399,4.893,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Nualolo_Kai_10,2012,0,0,0,0,0,0.067,0.167,9.445,0,0.599,0,0.769,0,0,0,2.264,0,0,0.533,2.082,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Nualolo_Kai_3,1999,0,0,0,0,0,0,0.044444444,0.956666667,0,1.258888889,0,0.163333333,0,0,0,0.201111111,0,0,0.107777778,0.067777778,0,0,0,0,0,0,0.026666667
Main_Hawaiian_Islands,Kauai,Nualolo_Kai_3,2000,0,0,0,0,0,0,0.635,1.475,0.175,1.879,0,0.065,0,0,0,0.04,0.106,0,0.027,0.195,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Kauai,Nualolo_Kai_3,2002,0,0,0,0,0,0.053,0.133,1.12,0,1.533,0,0.306,0,0,0,0.146,0,0,0.013,0.214,0,0,0,0,0,0,0.027
Main_Hawaiian_Islands,Kauai,Nualolo_Kai_3,2012,0,0,0,0,0,0.033,0,0.582,0,0.795,0,1.359,0,0,0,0.178,0,0,0,0,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Maui,Honolua_North_3,1999,0,0,0,0.066,0,1.877,5.456,2.045,0.0095,0.2245,0,0.619,0.0065,0.007,0,1.157,0.0205,0.005,0.4975,6.0705,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Maui,Honolua_North_3,2000,0.039,0,0,0.0135,0,2.2885,5.181,2.941,0.04,0.273,0,3.669,0.0065,0,0,1.047,0,0.1795,0.491,5.7405,0.0265,0,0,0.0065,0,0,0
Main_Hawaiian_Islands,Maui,Honolua_North_3,2001,0.0265,0,0,0.0605,0,2.549,5.0295,2.042,0.044,0.252,0.005,1.8635,0.005,0,0,1.3385,0.011,0.089,0.577,5.12,0.059,0,0,0.045,0,0,0
Main_Hawaiian_Islands,Maui,Honolua_North_3,2002,0.0455,0,0,0.0135,0,2.7135,5.3655,2.7045,0.0195,0.1995,0,0.924,0.02,0,0,1.473,0,0.1125,0.378,5.0315,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Maui,Honolua_North_3,2003,0,0,0,0,0,1.536,6.151,1.16,0,0,0,0.08,0.0265,0,0,1.213,0,0,0.04,4.579,0,0,0.04,0,0,0,0
Main_Hawaiian_Islands,Maui,Honolua_North_3,2004,0.038,0,0,0.0445,0,2.221,5.379,2.499,0,0.0365,0,0.951,0.06,0,0.06,0.5475,0,0,0.169,4.825,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Maui,Honolua_North_3,2005,0,0,0,0,0,1.84,0.26,1.14,0,0.08,0,0.46,0.18,0,0,0.92,0.04,0,0,4.2,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Maui,Honolua_North_3,2006,0.02,0,0,0,0,1.44,0.04,1.1,0,0.06,0,0.68,0,0,0,1.12,0,0,0,4.76,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Maui,Honolua_North_3,2007,0.4165,0,0,0,0,0.989,0.2325,1.509,0,0.04,0,0.2865,0.02,0,0,1.189,0.0865,0,0,4.1385,0.291,0,0.06,0,0,0,0
Main_Hawaiian_Islands,Maui,Honolua_North_3,2008,0.022,0,0,0.04,0,1.7835,0.0835,0.8815,0,0,0,0.4035,0,0,0,1.2585,0,0,0,3.588,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Maui,Honolua_North_3,2009,0,0,0,0,0.018,0.802,0.0855,1.0355,0,0,0,0.0385,0,0,0,1.6435,0,0,0.146,3.986,0,0,0.0545,0,0,0,0
Main_Hawaiian_Islands,Maui,Honolua_North_3,2010,0,0,0,0,0,1.1285,0.3325,1.0715,0,0.123,0,0.306,0,0,0.02,1.296,0,0,0.0165,3.844,0,0,0.0165,0,0,0,0
Main_Hawaiian_Islands,Maui,Honolua_North_3,2011,0,0,0,0,0,0.581,0.5025,0.912,0,0,0,0.2595,0,0,0,1.5115,0,0,0.14,5.2125,0,0,0,0.0345,0,0,0
Main_Hawaiian_Islands,Maui,Honolua_North_3,2012,0,0,0,0.02,0,1.1025,0.5995,1.6025,0,0,0,0.237,0,0,0,1.727,0,0,0.1745,4.194,0,0,0,0.0515,0,0,0
Main_Hawaiian_Islands,Maui,Honolua_North_3,2013,0,0,0,0,0,0.6205,0.3255,1.41,0,0,0,0.0905,0,0,0,1.486,0,0,0.236,5.314,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Maui,Honolua_North_3,2014,0,0,0,0.018,0,0.8525,0.5255,1.2415,0,0,0,0.4745,0,0,0,1.889,0,0,0.189,5.506,0,0,0,0.02,0,0,0
Main_Hawaiian_Islands,Maui,Kahekili_3,1999,0,0,0,0,0,4.927,0.199,2.37,0,0.046,0,0.011,0,0,0,1.966,0,0,11.025,22.835,0.139,0,0,0,0,0,0
Main_Hawaiian_Islands,Maui,Kahekili_3,2001,0,0,0,0.013,0,2.692,0,2.32,0,0.054,0,0,0,0,0,1.001,0,0,2.76,20.494,0,0,0,0,0,0.053,0.013
Main_Hawaiian_Islands,Maui,Kahekili_3,2002,0,0,0,0,0,3.321,0,2.264,0,0,0,0,0,0,0,0.658,0,0,2.961,23.324,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Maui,Kahekili_3,2003,0,0,0,0,0,3.014,0,3.106,0,0,0,0.027,0,0,0,1.159,0,0,3.747,20.347,0.934,0,0,0,0,0,0
Main_Hawaiian_Islands,Maui,Kahekili_3,2004,0,0,0,0,0,4.269,0,3.924,0,0,0,0,0,0,0,0.906,0,0,1.275,24.702,0.408,0,0,0,0,0,0
Main_Hawaiian_Islands,Maui,Kahekili_3,2005,0,0,0,0,0,3.64,0,2.64,0,0,0,0,0,0,0,1.28,0,0,0,21.24,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Maui,Kahekili_3,2006,0,0,0,0,0,9.32,0,2.16,0,0,0,0,0,0,0,1.48,0,0,0,24.8,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Maui,Kahekili_3,2007,0,0,0,0,0,5.45,0,3.278,0,0,0,0,0.08,0,0,0.681,0,0,0,26.535,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Maui,Kahekili_3,2008,0,0,0,0,0,5.531,0.912,4.21,0,0,0,0,0,0,0,1.468,0,0,2.246,25.352,0.067,0,0,0,0,0,0
Main_Hawaiian_Islands,Maui,Kahekili_3,2009,0,0,0,0,0,5.914,0.036,4.045,0,0,0,0,0,0,0,0.936,0.16,0,6.046,22.354,5.436,0,0,0,0,0,0
Main_Hawaiian_Islands,Maui,Kahekili_3,2010,0,0,0,0,0,4.994,0.036,5.346,0,0,0,0,0,0,0,1.817,0,0,6.572,23.505,0.497,0,0,0,0,0,0
Main_Hawaiian_Islands,Maui,Kahekili_3,2011,0,0,0,0,0,6.04,0.073,6.139,0,0,0,0,0,0,0,1.494,0,0,7.033,24.844,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Maui,Kahekili_3,2012,0,0,0,0,0,6.643,0,4.496,0,0,0,0,0,0,0,1.294,0,0,6.986,25.058,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Maui,Kahekili_3,2013,0,0,0,0,0,6.84,0,3.86,0,0,0,0,0.033,0,0,0.886,0,0,9.749,23.359,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Maui,Kahekili_3,2014,0,0,0,0,0,5.4,0,3.08,0,0,0,0,0,0,0,1.28,0,0,6.24,23.52,0.16,0,0,0,0,0,0
Main_Hawaiian_Islands,Maui,Kahekili_7,1999,0,0,0,0,0,3.017,0,0.293,0,0,0,0,0,0,0,0.836,0,0,7.187,18.824,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Maui,Kahekili_7,2001,0,0,0,0,0,2.641,0.013,0.386,0,0,0,0,0,0,0,0.894,0,0,1.679,15.762,0.28,0,0,0,0,0,0
Main_Hawaiian_Islands,Maui,Kahekili_7,2002,0,0,0,0,0,2.915,0,0.266,0,0,0,0,0,0,0,0.307,0,0,1.815,15.913,0,0,0,0,0,0,0
Main_Hawaiian_Islands,Maui,Kahekili_7,2003,0.013,0,0,0.013,0,3.841,0,0.801,0,0,0,0,0,0,0,0.213,0,0,2.559,16.254,1.267,0,0,0,0,0,0
