location,sub_location,site,year,Acropora_cervicornis,Acropora_palmata,Acropora_prolifera,Agaricia_fragilis,Agaricia_lamarcki,Cladocora_arbuscula,Colpophyllia_natans,Dendrogyra_cylindrus,Dichocoenia_stokesii,Diploria_labyrinthiformis,Eusmilia_fastigiata,Favia_fragum,Helioseris_cucullata,Isophyllia_rigida,Isophyllia_sinuosa,Madracis_aurentenra,Madracis_decactis_complex,Manicina_areolata,Meandrina_meandrites,Millepora_alcicornis,Millepora_complanata,Montastraea_cavernosa,Mussa_angulosa,Mycetophyllia_aliciae,Mycetophyllia_ferox,Mycetophyllia_lamarckiana_complex,Oculina_diffusa,Oculina_robusta,Orbicella_annularis_complex,Porites_astreoides,Porites_porites_complex,Pseudodiploria_clivosa,Pseudodiploria_strigosa,Scleractinia,Scolymia_sp,Siderastrea_radians,Siderastrea_siderea,Solenastrea_bournoni,Stephanocoenia_intersepta,Undaria_agaricites_complex
Florida_Keys,MK,Tennessee_Shallow,2004,0,0,0,0,0,0,0.1,0,0.05,0,0,0,0,0,0,0,0,0,0,0.573333333,0,0.05,0,0,0,0,0,0,0.046666667,0,0,0,0.48,0,0,0,0.193333333,0,0,0
Florida_Keys,MK,Tennessee_Shallow,2005,0,0,0,0,0,0,0.1,0,0.286666667,0.22,0,0,0,0,0,0,0,0,0,0.723333333,0,0.096666667,0,0,0,0,0,0,0,0.273333333,0.043333333,0.043333333,0.23,0.046666667,0,0,0.186666667,0,0,0
Florida_Keys,MK,Tennessee_Shallow,2006,0,0,0,0,0,0,0.153333333,0,0.146666667,0.05,0,0,0,0,0,0,0,0,0,0.343333333,0,0,0,0,0,0,0,0,0.096666667,0.096666667,0,0.486666667,0.1,0,0,0,0.196666667,0,0,0
Florida_Keys,MK,Tennessee_Shallow,2007,0,0,0,0,0,0,0.123333333,0,0,0.09,0,0,0,0,0,0,0,0,0,0.153333333,0,0,0,0,0,0,0,0,0.06,0.12,0,0.153333333,0.15,0,0,0,0.123333333,0,0.09,0
Florida_Keys,MK,Tennessee_Shallow,2008,0,0,0,0,0,0,0.093333333,0,0.13,0.09,0,0,0,0,0,0,0,0,0,0.99,0,0.033333333,0,0,0,0,0,0,0.236666667,0.09,0,0.203333333,0.32,0,0,0,0.16,0,0,0
Florida_Keys,MK,Tennessee_Shallow,2009,0,0,0,0,0,0,0.12,0,0.173333333,0.086666667,0,0,0,0,0,0,0,0,0.056666667,1.16,0,0,0,0,0,0,0,0,0.286666667,0.143333333,0,0.03,0.79,0,0,0,0.18,0,0.086666667,0
Florida_Keys,MK,Tennessee_Shallow,2010,0,0,0,0,0,0,0.11,0,0.033333333,0,0,0,0,0,0,0,0,0,0,1.25,0,0.11,0,0,0,0,0,0,0,0.063333333,0,0.376666667,0.273333333,0,0,0,0.1,0,0.03,0
Florida_Keys,MK,Tennessee_Shallow,2011,0,0,0,0,0,0,0.1125,0,0,0.0275,0,0,0,0,0,0,0,0,0,1.545,0,0,0,0,0,0,0,0,0.0525,0.08,0.0525,0.325,0.115,0.0275,0,0.0275,0.1075,0,0.0275,0
Florida_Keys,MK,Tennessee_Shallow,2012,0.025,0,0,0,0,0,0.1325,0,0.2,0.1525,0,0,0,0,0,0,0,0,0,1.05,0,0.0525,0,0,0,0,0,0,0,0.235,0,0.235,0.2375,0,0,0.025,0.1275,0,0.105,0
Florida_Keys,MK,Tennessee_Shallow,2013,0,0,0,0,0,0,0.03,0,0,0.1375,0,0,0,0,0,0,0,0,0,1.3975,0,0,0,0,0,0,0,0,0,0.225,0,0.0275,0.485,0,0,0.0275,0.1125,0,0.085,0
Florida_Keys,MK,Tennessee_Shallow,2014,0,0,0,0,0,0,0.2075,0,0.1125,0.06,0,0,0,0,0,0,0,0,0,1.725,0,0,0,0,0,0,0,0,0.085,0.3125,0.26,0,0.71,0,0,0.03,0.1175,0,0.0575,0
Florida_Keys,MK,Tennessee_Shallow,2015,0.0275,0,0,0,0,0,0.175,0,0.0825,0.1925,0,0,0,0,0,0,0,0.055,0,1.6625,0,0,0,0,0,0,0,0,0.1625,0.1125,0.0825,0,0.7525,0,0,0,0.25,0,0.0825,0
Florida_Keys,MK,West_Turtle_Shoal,1996,0.2925,0,0,0,0,0,1.45,0,0.25,0.14,0.0825,0,0,0,0,0,0,0,0.1475,0.54,0,4.2875,0,0,0,0,0,0,0.5075,0.28,0.1475,0,0.3975,2.8975,0,0,2.545,0,0.1875,0.0425
Florida_Keys,MK,West_Turtle_Shoal,1997,0.23,0,0,0,0,0,1.2375,0,0.1325,0.595,0.0875,0,0,0.0425,0,0,0,0,0,0.135,0,3.8,0.045,0.0425,0,0.2675,0,0,1.82,0.8925,0.4,0,0.62,0.825,0,0,3.31,0,0,0
Florida_Keys,MK,West_Turtle_Shoal,1998,0.13,0,0,0,0,0,2.4125,0,0.2975,0.45,0,0,0,0,0,0,0,0,0.1375,0.22,0,4.67,0.0425,0,0,0,0,0,0.175,0.7125,0.0875,0,0.045,0.56,0,0,2.81,0,0,0.0425
Florida_Keys,MK,West_Turtle_Shoal,1999,0,0,0,0,0,0,1.1175,0,0,0.1275,0.0425,0.0425,0,0,0,0,0,0,0,0.1325,0,4.57,0,0,0.13,0.095,0,0,0.2175,0.7025,0,0,0.175,0.4275,0,0,2.135,0,0.0425,0
Florida_Keys,MK,West_Turtle_Shoal,2000,0,0,0,0,0,0,1.225,0,0.16,0.2575,0,0,0,0,0,0,0,0,0,0.045,0,4.51,0,0.1275,0,0.5775,0,0,0.0375,1.515,0,0,0.155,0,0,0.0425,3.655,0,0.4,0
Florida_Keys,MK,West_Turtle_Shoal,2001,0.0375,0,0,0,0,0,1.5275,0,0.345,0.075,0,0,0,0,0,0,0,0,0,0.1875,0,3.3575,0,0,0,0,0,0,0.1875,1.055,0.1875,0,0.555,0.37,0,0,3.8,0,0.15,0
Florida_Keys,MK,West_Turtle_Shoal,2002,0.115,0,0,0,0,0,2.5175,0,0.1875,0.34,0.19,0,0,0,0,0,0,0,0.0775,0.2975,0,5.09,0,0,0.1525,0.035,0,0,0.115,1.34,0.18,0,0.3075,0.1125,0,0,3.535,0,0.4525,0.1075
Florida_Keys,MK,West_Turtle_Shoal,2003,0.29,0,0,0,0,0,2.6,0,0.13,0.405,0.0675,0,0,0,0,0,0,0,0.0325,0.1975,0,4.6825,0,0,0,0.035,0,0,0.585,0.745,0.4475,0,0.1575,0.415,0,0.0325,2.8125,0,0.55,0.065
Florida_Keys,MK,West_Turtle_Shoal,2004,0.2225,0,0,0,0,0,1.2925,0,0.185,0.1575,0.0775,0,0,0,0,0,0.08,0,0.08,0.16,0,3.71,0,0.04,0,0,0,0,0.12,0.59,0.4175,0,0.4925,0.1475,0,0,2.99,0,0.8775,0
Florida_Keys,MK,West_Turtle_Shoal,2005,0.415,0.04,0,0,0,0,2.6675,0,0.175,0,0.07,0,0,0,0,0,0,0,0.0775,0.2275,0,3.3325,0.0375,0,0,0.075,0,0,0.1925,0.8625,0.3275,0,0.2625,0.2125,0.0375,0,2.7125,0,0.5175,0
Florida_Keys,MK,West_Turtle_Shoal,2006,0.07,0,0,0,0,0,1.4475,0,0.1075,0,0,0,0,0,0,0,0,0,0,0.1075,0,2.9575,0.035,0,0,0,0,0,0.2875,0.8975,0.2875,0,0.2825,0.14,0,0,2.83,0,0.5025,0.035
Florida_Keys,MK,West_Turtle_Shoal,2007,0.0975,0,0,0,0,0,2.4525,0,0.095,0.07,0.05,0,0,0,0,0,0,0,0,0.3075,0,3.0975,0,0,0,0.0725,0,0,0.17,0.6125,0.585,0,0.3675,0.1225,0,0.0225,3.255,0,0.3575,0.05
Florida_Keys,MK,West_Turtle_Shoal,2008,0.36,0,0,0,0,0,1.7675,0,0.23,0,0,0,0,0,0,0,0,0,0.0475,0.295,0,2.8725,0,0,0,0.0475,0,0,0.35,0.705,0.39,0,0.4125,0.09,0,0.0225,3.4,0,0.1575,0.0225
Florida_Keys,MK,West_Turtle_Shoal,2009,0.315,0,0,0,0,0,2.27,0,0.34,0.0225,0,0,0.0425,0,0,0,0,0,0,0.445,0,3.2825,0,0,0,0.0825,0,0,0.1675,0.49,0.36,0,0.3325,0,0,0,3.425,0,0.44,0
Florida_Keys,MK,West_Turtle_Shoal,2010,0,0,0,0,0,0,2.34,0,0.1425,0.2225,0.0225,0,0,0,0,0,0.05,0,0,0.2475,0,1.8425,0,0.025,0,0.025,0,0,0.715,0.29,0.46,0,0.3525,0,0,0,5.1625,0,0.52,0.0225
Florida_Keys,MK,West_Turtle_Shoal,2011,0,0,0,0,0,0,2.8225,0,0.18,0.2725,0.0275,0,0,0,0,0,0,0,0,0.2575,0,2.8075,0,0.0275,0,0.05,0.025,0,0.2475,0.1875,0.7325,0,0.1325,0,0,0,4.645,0,1.24,0.025
Florida_Keys,MK,West_Turtle_Shoal,2012,0,0,0,0,0,0,3.09,0,0.4425,0.285,0,0,0,0,0,0,0.025,0,0,0.475,0,2.955,0,0.0525,0,0.0775,0,0,0.0475,0.2825,0.6425,0,0.4075,0.075,0,0,5.475,0,1.135,0
Florida_Keys,MK,West_Turtle_Shoal,2013,0,0,0,0,0,0,1.99,0,0.2375,0.0525,0.185,0,0,0,0,0,0,0,0,0.3925,0,2.5,0.0275,0,0,0.225,0,0,0.2,0.5725,0.8775,0,0.315,0.0275,0.025,0,5.7525,0,0.8125,0.105
Florida_Keys,MK,West_Turtle_Shoal,2014,0,0,0,0,0,0,2.73,0,0.23,0.075,0.0775,0,0,0,0,0,0,0,0,0.63,0,2.175,0,0.075,0,0.05,0.025,0,0.4775,0.585,1.22,0.025,0.2575,0,0,0,5.4175,0,1.1925,0.0775
Florida_Keys,MK,West_Turtle_Shoal,2015,0,0,0,0,0,0,2.99,0,0.1875,0.4425,0.0825,0,0,0,0,0,0,0,0,0.4575,0,2.835,0.0275,0,0,0,0,0,0.485,0.495,0.6275,0,0.2775,0,0,0,4.3875,0,1.035,0.0275
Florida_Keys,UK,Admiral,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875,0,0,0,0,0,0,0,0,31.1925,0.275,0,0,0,0.6425,0,0,0.46,0,0,0.045
Florida_Keys,UK,Admiral,1997,0,0,0,0,0,0,0,0,0.135,0,0,0,0,0,0,0,0,0,0,0.7275,0,0,0,0,0,0,0,0,28.4175,0.23,0,0,0,0.5825,0,0,1.095,0,0,0.0475
Florida_Keys,UK,Admiral,1998,0,0,0,0,0,0,0,0,0.0425,0,0,0,0,0,0,0,0,0,0,0.2325,0,0.0425,0,0,0,0,0,0,28.595,0.3475,0,0,0,0.2575,0,0,0.7475,0,0,0
Florida_Keys,UK,Admiral,1999,0,0,0,0,0,0,0,0,0.0425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9975,0.2325,0,0,0,0.1275,0,0,0.5825,0,0,0
Florida_Keys,UK,Admiral,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2575,0,0,0,0,0,0,20.085,0.1375,0.085,0,0,0.17,0,0,0.665,0,0,0
Florida_Keys,UK,Admiral,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1275,0,0.135,0,0,0,0,0,0,20.6775,0.145,0,0,0,0.135,0,0,0.9725,0,0,0.0425
Florida_Keys,UK,Admiral,2002,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.04,0.085,0,0,0,0,0,0,0,0,23.83,0.2,0,0,0,0.0375,0,0,1.305,0,0,0
Florida_Keys,UK,Admiral,2003,0,0,0,0,0,0,0,0,0,0.0325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8725,0.4225,0,0,0,0,0,0,0.485,0,0,0.04
Florida_Keys,UK,Admiral,2004,0,0,0,0,0,0,0.035,0,0,0,0,0,0,0,0,0,0,0,0.0675,0.0475,0,0,0,0,0,0,0,0,22.8425,0.375,0,0,0,0.035,0,0,0.49,0,0,0.0475
Florida_Keys,UK,Admiral,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,22.515,0.2875,0,0.035,0,0.1125,0,0,0.76,0,0,0.0375
Florida_Keys,UK,Admiral,2006,0,0,0,0,0,0,0,0,0,0.055,0,0,0,0,0,0,0,0,0.0525,0,0,0,0,0,0,0,0,0,20.72,0.68,0,0.0475,0,0,0,0,1.16,0,0,0.105
Florida_Keys,UK,Admiral,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,25.27,0.3325,0,0,0,0,0,0,1.0225,0,0,0.0275
Florida_Keys,UK,Admiral,2008,0,0,0,0,0,0,0,0,0.0225,0.095,0,0,0,0,0,0,0,0,0.085,0.0225,0,0.0225,0,0,0,0,0,0,24.1325,0.385,0.0225,0,0,0,0,0,1.0275,0,0,0.0875
Florida_Keys,UK,Admiral,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185,0.025,0,0.105,0,0,0,0,0,0,27.9125,0.7,0.03,0,0,0,0,0,1.3075,0,0,0.09
Florida_Keys,UK,Admiral,2010,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0.1275,0,0.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9575,0,0,0
Florida_Keys,UK,Admiral,2011,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8425,0,0,0
Florida_Keys,UK,Admiral,2012,0,0,0,0,0,0,0.03,0,0.0875,0,0,0,0,0,0,0,0,0,0.0275,0.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0175,0,0,0
Florida_Keys,UK,Admiral,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055,0.4,0,0.0525,0,0,0,0,0,0,0,0.0725,0,0,0,0,0,0.0275,1.2225,0,0,0
Florida_Keys,UK,Admiral,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,0,0,0
Florida_Keys,UK,Admiral,2015,0,0,0,0,0,0,0,0,0.195,0,0,0,0,0,0,0,0,0,0.085,0.265,0,0.0225,0,0,0,0,0,0,0,0.055,0,0,0,0,0,0.0175,0.615,0,0,0
Florida_Keys,UK,Carysfort_Deep,1996,0,0,0,0,0,0,0.5275,0,0,0.125,0,0,0,0,0,0,0,0,0.1,0.1875,0,1.01,0,0.175,0,0,0,0,5.725,0,0.75,0,0,1.2375,0,0,0.9025,0.0525,0.0425,0.41
Florida_Keys,UK,Carysfort_Deep,1997,0.0475,0,0,0,0,0,0.045,0,0,0,0.045,0,0,0,0,0,0,0,0,0.3675,0,0.705,0,0,0,0.15,0,0,6.5925,0.19,0.0475,0,0,0.6875,0,0,0.89,0,0.2375,0.14
Florida_Keys,UK,Carysfort_Deep,1998,0,0,0,0,0,0,0.1375,0,0,0.195,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0.0425,0,0.1275,0,0,3.03,0.27,0.1275,0,0,0,0,0,0.8325,0,0,0.14
Florida_Keys,UK,Carysfort_Deep,1999,0,0,0,0,0,0,0.3075,0,0,0.0875,0,0,0,0,0,0,0,0,0,0.0875,0,0.345,0,0.0425,0.17,0,0,0,1.9075,0.22,0.045,0,0,0.0425,0,0,1.0425,0,0.045,0.175
Florida_Keys,UK,Carysfort_Deep,2000,0,0,0,0,0,0,0.0425,0,0,0,0,0,0,0,0,0,0.0425,0,0,0,0,0.8325,0.0425,0,0,0,0,0,1.5725,0.29,0.0425,0,0,0.33,0,0,0.67,0,0,0.46
Florida_Keys,UK,Carysfort_Deep,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,1.235,0,0,0,0,0,0,1.13,0.085,0,0,0,0.18,0,0,0.9,0,0,0.615
Florida_Keys,UK,Carysfort_Deep,2002,0,0,0,0,0,0,0,0,0,0,0,0,0.085,0,0,0,0,0,0,0.17,0,0.75,0,0,0,0.085,0,0,1.515,0.335,0,0,0,0,0,0,0.67,0,0.335,0.505
Florida_Keys,UK,Carysfort_Deep,2003,0,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0.485,0,0,0,0,0,0,1.51,1.1,0,0,0,0,0,0,0.815,0,0,0.735
Florida_Keys,UK,Carysfort_Deep,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0.815,0.08,0,0,0,0,0,0,0.885,0,0,0.4
Florida_Keys,UK,Carysfort_Deep,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665,0,0,0,0,0,0,0.43,0.085,0,0,0,0.25,0,0,1.09,0,0,0.245
Florida_Keys,UK,Carysfort_Deep,2006,0,0,0,0,0,0,0.515,0,0,0,0,0,0,0,0,0,0,0,0,0.165,0,0.57,0,0,0,0,0,0,0.67,0.08,0,0,0,0,0,0,0.93,0,0,0.32
Florida_Keys,UK,Carysfort_Deep,2007,0,0,0,0,0,0,0.055,0,0,0,0,0,0,0,0,0,0,0,0,0.385,0,0.66,0,0,0,0,0,0,0.765,0.39,0.055,0,0,0,0,0,0.8,0,0,0.325
Florida_Keys,UK,Carysfort_Deep,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215,0,0.485,0,0,0,0.11,0,0,0.22,0.385,0.055,0,0,0.055,0,0,0.69,0,0.33,0.11
Florida_Keys,UK,Carysfort_Deep,2009,0,0,0,0,0,0,0.055,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,1.265,0,0.055,0,0,0,0,0.8,0.28,0.225,0,0,0,0,0,0.39,0,0,0.225
Florida_Keys,UK,Carysfort_Deep,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065,0,0.77,0,0,0,0,0,0,0.875,0.305,0,0,0,0,0,0,0.54,0,0.68,0.49
Florida_Keys,UK,Carysfort_Deep,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0.1025,0,0.6525,0,0,0,0.1375,0,0,0.72,0.3425,0.3425,0,0,0,0,0,0.5275,0.0525,0.1025,0.5725
Florida_Keys,UK,Carysfort_Deep,2012,0,0,0,0,0,0,0,0,0,0.0275,0,0,0.0525,0,0,0,0,0,0,0.485,0,0.59,0,0,0.0275,0.0275,0,0,0.3575,0.35,0.16,0,0,0,0,0,0.5425,0,0.16,0.4325
Florida_Keys,UK,Carysfort_Deep,2013,0,0,0,0,0,0,0,0,0,0.0275,0,0,0.0275,0,0,0,0,0,0,0.1925,0,0.5475,0,0,0,0.0275,0,0,0.635,0.525,0.0525,0,0,0,0,0,0.765,0,0.4425,0.5425
Florida_Keys,UK,Carysfort_Deep,2014,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0.36,0,0.6,0,0,0,0.12,0,0,0.9375,0.4325,0.025,0,0,0,0,0,0.6,0,0.0725,0.5275
Florida_Keys,UK,Carysfort_Deep,2015,0,0,0,0,0,0,0,0,0.0275,0.0275,0,0,0,0,0,0,0.0275,0,0,0.2125,0,0.59,0,0,0,0.1075,0,0,0.585,0.3225,0.0525,0,0,0,0,0,0.675,0,0.2375,0.5
Florida_Keys,UK,Carysfort_Shallow,1996,0,4.3225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,3.17,0.05,0,0,0,0,0,0,0.0475,1.03,0,0.2475,0,0.43,0,0,0.285,0,0,0.0475
Florida_Keys,UK,Carysfort_Shallow,1997,0,4.2875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3275,2.365,0.085,0,0,0,0,0,0,0,1.1475,0.0375,0.1425,0,0.1275,0,0,0.2,0,0,0.075
Florida_Keys,UK,Carysfort_Shallow,1998,0,2.4675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2575,2.0525,0.085,0,0,0,0,0,0,0.085,1.11,0,0.0475,0.055,0.0975,0,0,0.085,0,0,0.085
Florida_Keys,UK,Carysfort_Shallow,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1725,0.13,0.085,0,0,0,0,0,0,0,1.43,0,0.2125,0.0425,0.1275,0,0,0.1275,0,0,0
Florida_Keys,UK,Carysfort_Shallow,2000,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1725,0.3,0,0,0,0,0,0,0,0,1.8225,0,0.0425,0,0.0425,0,0,0.3425,0,0,0
Florida_Keys,UK,Carysfort_Shallow,2001,0,1.103333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113333333,0.06,0,0,0,0,0,0,0,0,1.963333333,0,0,0,0,0,0,0.666666667,0,0,0.176666667
Florida_Keys,UK,Carysfort_Shallow,2002,0,0.906666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.16,0,0,0,0,0,0,0,0,2.126666667,0,0,0,0,0,0,0.476666667,0,0,0
Florida_Keys,UK,Carysfort_Shallow,2003,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146666667,0,0,0,0,0,0,0,0,0,2.52,0,0.106666667,0,0,0,0,0.15,0,0,0
Florida_Keys,UK,Carysfort_Shallow,2004,0,0.403333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.053333333,0,0,0,0,0,0,0,0,1.57,0,0.056666667,0,0.103333333,0,0,0,0,0,0.106666667
Florida_Keys,UK,Carysfort_Shallow,2005,0,1.123333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096666667,0.096666667,0,0,0,0,0,0,0,0,1.76,0,0.05,0,0,0,0,0.503333333,0,0,0
Florida_Keys,UK,Carysfort_Shallow,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,2.13,0.05,0,0,0,0,0,0.386666667,0,0,0
Florida_Keys,UK,Carysfort_Shallow,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.15,0,0,0,0,0,0,0,0,0.956666667,0,0,0,0.033333333,0,0,0.263333333,0,0,0
Florida_Keys,UK,Carysfort_Shallow,2008,0,0.186666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343333333,0.036666667,0,0,0,0,0,0,0,0,1.813333333,0,0,0,0,0,0,0.356666667,0,0,0.06
Florida_Keys,UK,Carysfort_Shallow,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176666667,0.136666667,0,0,0,0,0,0,0,0,1.643333333,0,0,0,0,0,0,0.566666667,0,0.08,0.106666667
Florida_Keys,UK,Carysfort_Shallow,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633333333,0.03,0,0,0,0,0,0,0,0,1.32,0.03,0,0,0,0,0,0.323333333,0,0,0.19
Florida_Keys,UK,Carysfort_Shallow,2011,0,0,0,0,0,0,0,0,0,0.1275,0,0,0,0,0,0,0,0,0,0.185,0.025,0.0775,0,0,0,0,0,0,0,1.6875,0.025,0,0,0,0,0,0.215,0.025,0,0.1875
Florida_Keys,UK,Carysfort_Shallow,2012,0,0,0,0,0,0,0.0275,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0,0.0575,0,0,0,0,0,0,0,2.07,0,0,0,0,0,0,0.2625,0,0,0.085
Florida_Keys,UK,Carysfort_Shallow,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4375,0.0275,0,0,0,0,0,0,0,0.055,1.635,0,0,0,0,0,0,0.385,0,0,0.1925
Florida_Keys,UK,Carysfort_Shallow,2014,0,0,0,0,0,0,0,0,0,0.0225,0,0,0,0,0,0,0,0,0,0.4775,0,0.045,0,0,0,0,0,0,0,1.18,0,0,0,0.025,0,0,0.4675,0,0,0.295
Florida_Keys,UK,Carysfort_Shallow,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415,0,0,0,0,0,0,0,0,0,1.735,0.025,0,0,0,0,0,0.3225,0,0,0.05
Florida_Keys,UK,Conch_Deep,1996,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0.03,0.03,0,0.185,1.465,0,0.3575,0,0,0,0,0,0,2.145,0.145,0.16,0,0.04,0.2925,0,0,0.1825,0,0.5225,0.145
Florida_Keys,UK,Conch_Deep,1997,0,0,0,0,0,0,0,0,0.0425,0,0,0,0.0425,0,0,0,0,0,0.0425,0.8575,0,0.3,0,0,0,0,0,0,2.8625,0.085,0,0,0,0.255,0,0,0.685,0,0,0.0425
Florida_Keys,UK,Conch_Deep,1998,0,0,0,0,0.0425,0,0,0,0,0,0,0,0,0,0,0,0.0425,0,0.0425,1.0875,0,0.43,0,0,0,0,0,0,1.4375,0.0925,0.05,0,0,0.0425,0,0,0.565,0,0,0.1775
Florida_Keys,UK,Conch_Deep,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875,0.6475,0,0.405,0,0,0,0,0,0,1.04,0.05,0,0,0,0.0425,0,0,0.3675,0,0.145,0.1375
Florida_Keys,UK,Conch_Deep,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3475,0,0.17,0,0,0,0,0,0,0.845,0.085,0,0,0,0.085,0,0,0.3725,0,0.1775,0.1625
Florida_Keys,UK,Conch_Deep,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585,0,0.15,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0.43,0,0,0.07
Florida_Keys,UK,Conch_Deep,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645,0,0,0,0,0,0,0,0,0.145,0,0,0,0.235,0,0,0,0.78,0,0,0.08
Florida_Keys,UK,Conch_Deep,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065,0,0,0.69,0,0,0,0,0,0,0,0,0.14,0.065,0.285,0,0,0,0,0,0.19,0,0.29,0.315
Florida_Keys,UK,Conch_Deep,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0.58,0.07,0.08,0,0,0,0,0,0.865,0,0,0.215
Florida_Keys,UK,Conch_Deep,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0,0,0,0,0,0,0.86,0.065,0.15,0,0,0,0,0,0.485,0,0,0.135
Florida_Keys,UK,Conch_Deep,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285,0,0,0,0,0,0,0,0,0.15,0.485,0.235,0,0,0.07,0,0,0.575,0,0,0.08
Florida_Keys,UK,Conch_Deep,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.805,0,0,0,0,0,0,0,0,0.375,0.285,0,0,0,0.04,0,0,0.415,0,0.1,0.45
Florida_Keys,UK,Conch_Deep,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.035,0,0,0,0,0,0,0,0,0.415,0.135,0.26,0,0,0.195,0,0,0.675,0,0.365,0.445
Florida_Keys,UK,Conch_Deep,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0.355,0.045,0.3,0,0,0,0,0,0.41,0,0,0.045
